"ID","School","Category","CastUI","DispelType","Mechanic","Attributes","AttributesEx","AttributesEx2","AttributesEx3","AttributesEx4","ShapeshiftMask","Shapeshiftexclude","Targets","TargetCreatureType","RequiresSpellFocus","CasterAuraState","TargetAuraState","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaCostPerSecond","ManaCostPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","StackAmount","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvType","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectBaseDice_1","EffectBaseDice_2","EffectBaseDice_3","EffectDicePerLevel_1","EffectDicePerLevel_2","EffectDicePerLevel_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAmplitude_1","EffectAmplitude_2","EffectAmplitude_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTarget_1","EffectChainTarget_2","EffectChainTarget_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_enUS","Name_enGB","Name_koKR","Name_frFR","Name_deDE","Name_enCN","Name_zhCN","Name_enTW","Name_Mask","NameSubtext_enUS","NameSubtext_enGB","NameSubtext_koKR","NameSubtext_frFR","NameSubtext_deDE","NameSubtext_enCN","NameSubtext_zhCN","NameSubtext_enTW","NameSubtext_Mask","Description_enUS","Description_enGB","Description_koKR","Description_frFR","Description_deDE","Description_enCN","Description_zhCN","Description_enTW","Description_Mask","AuraDescription_enUS","AuraDescription_enGB","AuraDescription_koKR","AuraDescription_frFR","AuraDescription_deDE","AuraDescription_enCN","AuraDescription_zhCN","AuraDescription_enTW","AuraDescription_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","MaxTargets","DefenseType","PreventionType","StanceBarOrder","DamageMultiplier_1","DamageMultiplier_2","DamageMultiplier_3","MinFactionId","MinReputation","RequiredAuraVision"
"53","0","0","0","0","0","327696","134218240","1048576","1024","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","4","4","0","3","60","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","32768","0","121","31","80","1","1","1","1","1","1","0","0","0","0","0","0","9","149","0","0","0","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155","0","243","0","50","Backstab","","","Meucheln","","","","","4128894","Rank 1","","","Rang 1","","","","","4128894","Zabodni cíl a způsobí $s2% poškození zbraní plus 15 cíli. Musí být za cílem. Vyžaduje dýku v hlavní ruce. Ocenění $s3 combo $lpoint:body;.","","","Das Ziel meucheln und ihm $s2% Waffenschaden plus 15 zufügen. Muss hinter dem Ziel sein. In der Waffenhand muss sich ein Dolch befinden. Gewährt $s3 $lCombopunkt:Combopunkte;.","","","","","4128894","","","","","","","","","4128892","0","133","1000","0","8","8388612","0","0","2","2","-1","1","1","1","0","0","0"
"56","0","32","0","0","12","262144","136","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","50","50","27","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","12","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2816","0","1460","0","50","Stun","","","Betäuben","","","","","4128894","","","","","","","","","8323196","Omráčí cíl $d.","","","Betäubt ein Ziel $d lang.","","","","","4128894","Omráčil.","","","Betäubt.","","","","","4128894","0","0","0","0","0","0","0","0","1","0","-1","1","1","1","0","0","0"
"58","0","0","0","0","0","0","0","0","0","0","0","0","128","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","10","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","0","0","6","0","0","3","0","0","1.401298E-45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","50","Magic Missile (TEST)","","","Magiegeschoss (TEST)","","","","","8323198","","","","","","","","","8323196","","","","","","","","","8323196","","","","","","","","","4128892","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"59","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","2","0","0","7","0","0","0","101","0","0","0","0","0","0","0","0","0","0","4","25","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","2","0","0","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","50","Normal bow shot (TEST)","","","Normaler Bogenschuss (TEST)","","","","","8323198","","","","","","","","","8323196","","","","","","","","","8323196","","","","","","","","","4128892","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"60","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","0","0","0","101","0","0","0","0","0","0","0","0","0","0","5","25","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","2","0","0","10","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","50","Long bow shot (TEST)","","","Langer Bogenschuss (TEST)","","","","","8323198","","","","","","","","","8323196","","","","","","","","","8323196","","","","","","","","","4128892","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"61","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","25","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","2","0","0","10","0","0","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","50","Really Long bow shot (TEST)","","","Sehr langer Bogenschuss (TEST)","","","","","8323198","","","","","","","","","8323196","","","","","","","","","8323196","","","","","","","","","4128892","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"65","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","12","9","0","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","138","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","30","0","50","Haste","","","Hast","","","","","8323198","","","","","","","","","8323196","Zvyšuje vaši rychlost útoku o $s1% na $d.","","","Verstärkt Eurer Angriffstempo $d lang um $s1%.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"66","6","0","0","6","0","269549568","131328","0","0","0","0","0","0","0","0","0","0","14","0","0","15","80899","0","0","101","0","0","26","99","4","0","110","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","99","0","0","0","0","0","1","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","0","331","0","50","Lesser Invisibility","","","Geringe Unsichtbarkeit","","","","","4128894","","","","","","","","","4128892","Změní sesilatele na neviditelného na $d, ačkoli toto kouzlo je nestabilní a může skončit předčasně.","","","Macht den Zaubernden $d lang unsichtbar. Allerdings ist dieser Zauber instabil und kann früher enden.","","","","","4128894","Menší neviditelnost.","","","Geringe Unsichtbarkeit.","","","","","4128894","0","133","1500","0","3","-2147483648","0","0","1","1","-1","1","1","1","0","0","0"
"67","1","0","0","1","0","0","136","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","1","1","0","1","1","0","0","0","0","0","0","0","-6","-6","0","0","0","0","6","6","0","0","0","0","0","0","0","137","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","6839","0","1822","0","0","Vindication","","","Rechtschaffene Schwächung","","","","","4128894","Rank 1","","","Rang 1","","","","","4128894","","","","","","","","","4128892","Síla a agility snížena o $s1%.","","","Stärke und Beweglichkeit um $s1% reduziert.","","","","","4128894","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0"
"68","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10000","0","0","0","0","0","101","0","0","0","0","0","0","10","0","0","0","3","0","0","0","1963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","0","0","12","0","0","2","0","0","0","0","0","0","0","0","4","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","50","Editor Test Spell","","","Editor Test Spell","","","","","8323198","","","","","","","","","8323196","","","","","","","","","8323196","","","","","","","","","4128892","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"71","0","47","0","0","0","151322640","268435456","0","1048576","0","0","0","0","0","0","0","0","1","0","1000","0","0","0","0","101","0","0","10","10","21","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","44","0","276","0","50","Defensive Stance","","","Verteidigungshaltung","","","","","4128894","","","","","","","","","4128892","První boj s defenzivní postojem. Snižuje škody přijatých $7376s1% a škody způsobené $7376s2%. Zvyšuje hrozbu vygenerován.","","","Eine verteidigende Gefechtshaltung. Verringert erlittenen Schaden um $7376s1% und zugefügten Schaden um $7376s2%. Erhöht erzeugte Bedrohung.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","4","8388608","0","0","0","0","1","1","1","1","0","0","0"
"72","0","88","0","0","0","327696","134218240","0","8","0","196608","0","0","0","0","0","0","1","0","12000","0","0","0","0","101","0","0","12","12","32","1","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","64","0","68","2","0","1","1","0","1","1","0","0","0","0","0","0","0","-1","5","0","26","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","280","0","50","Shield Bash","","","Schildhieb","","","","","4128894","Rank 1","","","Rang 1","","","","","4128894","Srazí cíl štítem za poškození $s2. Také přeruší sesílání kouzel a zabrání seslání jakéhokoli kouzla v této škole na $d.","","","Schlägt mit Eurem Schild auf das Ziel ein und verursacht $s2 Punkt(e) Schaden. Unterbricht außerdem das Wirken von Zaubern und verhindert $d lang, dass diese Art Zauber gewirkt werden kann.","","","","","4128894","","","","","","","","","4128892","0","133","1500","0","4","2048","0","0","2","2","-1","1","1","1","0","0","0"
"75","0","0","0","0","0","327698","0","32","32768","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","101","0","0","1","1","0","0","0","0","0","0","114","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","262156","0","58","0","0","1","0","0","1","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","122","50","Auto Shot","","","Automatischer Schuss","","","","","4128894","","","","","","","","","4128892","Automaticky střílí na cíl do doby zrušení.","","","Schießt automatisch auf das Ziel, bis Aktion abgebrochen wird.","","","","","4128894","pálící na cíl.","","","Schießt auf das Ziel.","","","","","4128894","0","0","0","0","9","1","0","0","3","2","-1","1","1","1","0","0","0"
"76","0","65","0","0","0","327700","134217728","0","0","0","65536","0","0","0","0","1","0","1","0","0","0","0","0","0","101","0","0","12","99","0","1","100","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","173555","0","58","0","0","1","0","0","1","0","0","0","0","0","0","0","0","23","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","342","0","563","0","50","zzOLDRiposte","","","zzOLDRiposte","","","","","8323198","Rank 1","","","Rang 1","","","","","8323198","Protiútok na nepřítele pro $s1 další poškození. Odveta musí následovat obrannou akci.","","","Führt einen Gegenangriff gegen den Feind und fügt $s1 Punkt(e) zusätzlichen Schaden zu. Riposte muss auf eine Verteidigungsaktion folgen.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","2","2","-1","1","1","1","0","0","0"
"77","0","0","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","22","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","127","0","0","0","0","0","0","0","0","0","1","0","50","Turtle's Shell","","","Schildkrötenpanzer","","","","","8323198","","","","","","","","","8323196","","","","","","","","","8323196","","","","","","","","","4128892","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"78","0","0","0","0","0","327700","134217728","0","1024","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","1","1","0","1","150","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","173555","0","17","0","0","1","0","0","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","856","0","50","Heroic Strike","","","Heldenhafter Stoß","","","","","4128894","Rank 1","","","Rang 1","","","","","4128894","Silný útok, který zvyšuje melee poškození o $s1 a způsobuje hodně ohrožení.","","","Ein heftiger Angriff, der den Nahkampfschaden um $s1 Punkt(e) erhöht und ein hohes Maß an Bedrohung erzeugt.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","4","64","0","0","2","2","-1","1","1","1","0","0","0"
"81","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","20","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","30","0","50","Dodge","","","Ausweichen","","","","","8323198","Passive","","","Passiv","","","","","8323198","Dává šanci na úhyb při nepřátelské útočné šarvátce.","","","Gewährt die Chance, Nahkampfattacken des Feindes auszuweichen.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"84","0","0","0","0","0","256","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","Low Health","","","Niedrige Gesundheit","","","","","4128894","","","","","","","","","4128892","","","","","","","","","4128892","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"87","0","40","0","0","0","263188","0","0","0","0","0","0","0","0","0","0","0","1","0","10000","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","354","0","58","0","0","1","0","0","1","0","0","0","0","0","0","0","0","11","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","23","0","50","zzOLDTwo-Hand Strike","","","zzOLDTwo-Hand Strike","","","","","8323198","","","","","","","","","8323196","","","","","","","","","8323196","","","","","","","","","4128892","0","0","0","0","0","0","0","0","2","2","-1","1","1","1","0","0","0"
"89","5","0","0","1","11","65536","0","0","0","0","0","0","0","0","0","0","0","1","30000","0","8","0","0","0","101","0","0","60","60","18","0","210","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","1","1","1","0","0","0","0","0","0","-46","-46","-41","0","0","0","6","6","6","0","0","0","0","0","0","138","140","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","351","0","96","0","50","Cripple","","","Verkrüppeln","","","","","4128894","Rank 1","","","Rang 1","","","","","8323198","Zmrzačí cíl, snižuje rychlost pohybu o $s3%, prodlužuje čas mezi útoky na blízko o $s1% a prodlužuje čas mezi útoky na dálku o $s2%. Trvá $d.","","","Verkrüppelt das Ziel und verringert dessen Bewegungstempo um $s3 und erhöht die Zeit zwischen Nahkampfangriffen um $s1% und zwischen Distanzangriffen um $s2%. Hält $d lang an.","","","","","4128894","Rychlost pohybu snížena o $s3%. Čas mezi útoky na blízko se zvětšil o $s1%. Čas mezi útoky na dálku se zvyšuje o $s2%.","","","Bewegungstempo um $s3% verringert. Zeit zwischen Nahkampfangriffen um $s1% und zwischen Distanzangriffen um $s2% erhöht.","","","","","4128894","0","133","1500","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"91","0","65","0","1","0","263184","0","0","0","0","0","0","0","0","0","0","0","1","0","30000","0","0","0","0","101","0","0","4","4","9","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","6","0","0","1","0","0","1","0","0","0","0","0","-1","0","0","-11","0","0","0","0","0","6","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","49","0","23","0","50","Savage Assault","","","Wilder Sturmangriff","","","","","8323198","","","","","","","","","8323196","","","","","","","","","8323196","","","","","","","","","4128892","0","0","0","0","0","0","0","0","2","2","-1","1","1","1","0","0","0"
"94","1","0","0","0","0","151322624","1024","16","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","36","99","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","35","0","0","1","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","0","0","0","0","0","10","0","0","24","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","0","306","122","50","zzOLDWisdom Aura","","","zzOLDWisdom Aura","","","","","4128894","Rank 2","","","Rang 2","","","","","4128894","Zvyšuje regeneraci many členů party v $a1 yardech o $s1 každých $t1 sekund. Hráči na sobě mohou mít vždy pouze jednu Auru na Paladina.","","","Erhöht die Manaregeneration der Gruppenmitglieder in einem Umkreis von $a1 Metern alle $t1 Sekunden um $s1. Spieler können pro Paladin immer nur jeweils eine Aura besitzen.","","","","","4128894","Zvyšuje regeneraci many o $s1 každých $t1 sekund.","","","Erhöht die Manaregeneration alle $t1 Sekunden um $s1.","","","","","4128894","0","133","1500","0","0","0","0","0","1","1","4","1","1","1","0","0","0"
"96","0","0","0","0","0","328720","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","1","0","0","0","0","0","2","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","31","6","0","1","1","0","1","1","0","0","0","0","0","0","0","99","1247","0","0","0","0","6","6","0","0","0","0","0","0","0","0","3","0","0","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","372","0","243","0","50","Dismember","","","Zerstückeln","","","","","8323198","","","","","","","","","8323196","Zvětšuje poškození, způsobené následujícím útokem zblízka o $s1 a způsobí cíli krvácení.","","","Erhöht den Schaden Ihres nächsten Nahkampfangriffes um $s1 und lässt das Ziel bluten.","","","","","4128894","Krvácí za $s2 zranění každých $t2 sekund.","","","Das Bluten fügt alle $t2 Sekunden $s2 Punkt(e) Schaden zu.","","","","","4128894","0","133","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
